username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Nuria,Spain,Deluxe Family Room,1 night,Family,12-02-2023 00:00:00,Exceptional,10.0,es,"La tranquilidad que había, personal super amable habitación grande con vistas",Fue todo bien calidad precio perfecto,"title: Exceptional. liked: La tranquilidad que había, personal super amable habitación grande con vistas. disliked: Fue todo bien calidad precio perfecto.",,0,0,
Kenza,France,Deluxe Family Room,2 nights,Couple,10-06-2023 00:00:00,Pleasant,6.0,fr,"Lieux vraiment très beau, calme et agréable. Personnel sympathique et souriant","Malheureusement les chambres ne sont pas entretenues comme ils se doit et font abîmées…c’est dommage vu le potentiel du lieu. Nous sommes restés 2 nuits et nous n’avons pas eu d’eau chaude de tout le séjour bien qu’ils soient venus réparer, mais l’eau chaude est redevenue froide à peine 5minutes après que le technicien soit parti. Chambre pas très propre (grosse tache que l’on pouvait grater sur les draps, cheveux et saletés sur le sol… Location de scooter oui, mais super cher, et de loin, comparé à tout ce qu’on a pu louer en 1 mois sur Bali","title: Pleasant. liked: Lieux vraiment très beau, calme et agréable. Personnel sympathique et souriant. disliked: Malheureusement les chambres ne sont pas entretenues comme ils se doit et font abîmées…c’est dommage vu le potentiel du lieu. Nous sommes restés 2 nuits et nous n’avons pas eu d’eau chaude de tout le séjour bien qu’ils soient venus réparer, mais l’eau chaude est redevenue froide à peine 5minutes après que le technicien soit parti. Chambre pas très propre (grosse tache que l’on pouvait grater sur les draps, cheveux et saletés sur le sol… Location de scooter oui, mais super cher, et de loin, comparé à tout ce qu’on a pu louer en 1 mois sur Bali.",,0,0,
Ángeles,Spain,Deluxe Double Room,2 nights,Group,10-02-2023 00:00:00,Genial y precioso,10.0,es,"El sitio es precioso, sus jardines, las cabañas, todo con mucho cuidado y detalle, dan ganas de quedarse allí más días. El personal muy atento y agradable y cenamos allí varios días muy bien.",El primer día no salía agua caliente pero nos lo arreglaron en un momento.,"title: Genial y precioso. liked: El sitio es precioso, sus jardines, las cabañas, todo con mucho cuidado y detalle, dan ganas de quedarse allí más días. El personal muy atento y agradable y cenamos allí varios días muy bien. disliked: El primer día no salía agua caliente pero nos lo arreglaron en un momento.",,0,0,
Alejandro,Spain,Deluxe Family Room,2 nights,Couple,09-25-2023 00:00:00,Exceptional,10.0,es,Las vistas son increibles. El lugar es de verdad impresionante. Muy agradable las clases gratis de yoga todas las mañanas. Facilidad para alquilar moto en el lugar.,Un poco alejado de las zonas más turísticas pero quizás eso mismo sea la gracia del lugar.,title: Exceptional. liked: Las vistas son increibles. El lugar es de verdad impresionante. Muy agradable las clases gratis de yoga todas las mañanas. Facilidad para alquilar moto en el lugar. disliked: Un poco alejado de las zonas más turísticas pero quizás eso mismo sea la gracia del lugar.,,0,0,
Vincent,France,Deluxe Family Room,1 night,Family,09-21-2023 00:00:00,Exceptional,10.0,fr,Vue manifique Restaurant excellent,La chambre sentait l'humidité.,title: Exceptional. liked: Vue manifique Restaurant excellent. disliked: La chambre sentait l'humidité.,,0,0,
Silvia,Italy,Deluxe Family Room,1 night,Couple,09-13-2023 00:00:00,Meraviglioso,10.0,it,Un’oasi di pace! Possibilità di partecipare ad una lezione gratuita di yoga ogni mattina. Buona colazione e cena!,Nulla,title: Meraviglioso. liked: Un’oasi di pace! Possibilità di partecipare ad una lezione gratuita di yoga ogni mattina. Buona colazione e cena! disliked: Nulla.,,0,0,
Vincent,France,Deluxe Family Room,1 night,Couple,09-08-2023 00:00:00,Séjour au top,10.0,fr,Le cadre avec une vue magnifique. La gentillesse du personnel Les plats du restaurant de l hôtel succulent,,title: Séjour au top. liked: Le cadre avec une vue magnifique. La gentillesse du personnel Les plats du restaurant de l hôtel succulent.,,0,0,
Stefania,Italy,Two-Bedroom Villa,1 night,Group,09-05-2023 00:00:00,Village in bella posizione ma poca pulizia,4.0,it,Gli esterni e la vista dalla camera molto bella,La pulizia proprio inesistente,title: Village in bella posizione ma poca pulizia. liked: Gli esterni e la vista dalla camera molto bella. disliked: La pulizia proprio inesistente.,,0,0,
Cristina,Spain,Deluxe Family Room,1 night,Couple,08-24-2023 00:00:00,Pleasant,6.0,es,Las vistas y el entorno,"Habia hormigas hasta en la cama. Es cierto que estás en una cabaña en la naturaleza pero se notaba que la limpieza era muy por encima. Me agaché un momento a comprobar que no se hubiese caído nada debajo de la cama y literalmente estaba repleta de telas de araña. Pero repleta. Además de varias cosas como un rollo de papel higiénico, entre otras. También habia telaraña en la repisa del baño y muchísimas en los cristales con arañas enormes incluidas. Aun asi el lugar muy tranquilo y en paz. Y vistas bonitas","title: Pleasant. liked: Las vistas y el entorno. disliked: Habia hormigas hasta en la cama. Es cierto que estás en una cabaña en la naturaleza pero se notaba que la limpieza era muy por encima. Me agaché un momento a comprobar que no se hubiese caído nada debajo de la cama y literalmente estaba repleta de telas de araña. Pero repleta. Además de varias cosas como un rollo de papel higiénico, entre otras. También habia telaraña en la repisa del baño y muchísimas en los cristales con arañas enormes incluidas. Aun asi el lugar muy tranquilo y en paz. Y vistas bonitas.",,1,0,
Maria,Norway,Deluxe Double Room,1 night,Solo traveller,08-19-2023 00:00:00,Exceptional,10.0,no,Takk for fin yogatime om morgenen 🙏🏻 Nydelig stille sted med en praktfull utsikt.,,title: Exceptional. liked: Takk for fin yogatime om morgenen 🙏🏻 Nydelig stille sted med en praktfull utsikt.,,0,0,
Lydie,French Polynesia,Deluxe Double Room,1 night,Family,08-05-2023 00:00:00,Splendide !,10.0,fr,Cadre magnifique au milieu des rizières. Bungalows très confortables et merveilleusement équipés et aménagés Restaurant et salle de yoga surplombant les rizières. Très bonne cuisine. Très joli jardin. Tout était parfait!,Rien,title: Splendide ! liked: Cadre magnifique au milieu des rizières. Bungalows très confortables et merveilleusement équipés et aménagés Restaurant et salle de yoga surplombant les rizières. Très bonne cuisine. Très joli jardin. Tout était parfait! disliked: Rien.,,0,0,
Roberta,Italy,Deluxe Double Room,1 night,Family,08-03-2023 00:00:00,Un posto fuori dal mondo davvero sulle nuvole x sentirsi lontani da tutto,10.0,it,Tutto Location stanze cibo accoglienza e il massaggio La pace la serenità che ti lascia,Tutto eccellente,title: Un posto fuori dal mondo davvero sulle nuvole x sentirsi lontani da tutto. liked: Tutto Location stanze cibo accoglienza e il massaggio La pace la serenità che ti lascia. disliked: Tutto eccellente.,,0,0,
Laurent,France,Deluxe Family Room,2 nights,Family,07-18-2023 00:00:00,"hormis le cadre ce lieu ne vaut pas le coup de s’arrêter, mieux vaut aller vers bedugul ou munduk directement",3.0,fr,"le cadre, le cours de yoga inclus au tarif","la chambre n’était pas propre, les salles de bains étaient vieilles. il faisait froid et nous n’avions pas de couvertures supplémentaires. les tarifs étaient trop chers au niveau des repas et de la nuitée comparativement à d’autres endroits avec de meilleures prestations. les scooters que nous avons loué étaient chers et ne marchaient très bien","title: hormis le cadre ce lieu ne vaut pas le coup de s’arrêter, mieux vaut aller vers bedugul ou munduk directement. liked: le cadre, le cours de yoga inclus au tarif. disliked: la chambre n’était pas propre, les salles de bains étaient vieilles. il faisait froid et nous n’avions pas de couvertures supplémentaires. les tarifs étaient trop chers au niveau des repas et de la nuitée comparativement à d’autres endroits avec de meilleures prestations. les scooters que nous avons loué étaient chers et ne marchaient très bien.",,0,0,
Ivan,Italy,Two-Bedroom Villa,2 nights,Family,07-17-2023 00:00:00,Panorama,10.0,it,"La villa per 4 persone ha un panorama strepitoso sulle risaie e foreste a perdita d’occhio. Spaziosa e arredata con gusto. Letti comodissimi, abbiamo dormito come dei ghiri. Giardini fantastici. Lo yoga del mattino è incluso. Personale gentile e disponibile. Ottima anche la pulizia",,"title: Panorama. liked: La villa per 4 persone ha un panorama strepitoso sulle risaie e foreste a perdita d’occhio. Spaziosa e arredata con gusto. Letti comodissimi, abbiamo dormito come dei ghiri. Giardini fantastici. Lo yoga del mattino è incluso. Personale gentile e disponibile. Ottima anche la pulizia.",,0,0,
Inès,France,Two-Bedroom Villa,3 nights,Family,07-02-2023 00:00:00,Disappointing,4.0,fr,Personnel très aimable,"Beaucoup trop isolé, on est obligés de prendre les activités de l’hôtel. On a loué des scoots et au moment de payer on nous a augmenté le prix. Les serviettes n’ont jamais été changé alors qu’elles ne peuvent pas sécher à cause de l’humidité. Le restaurant de l’hôtel n’est pas bon et cher (10% de taxe qu’on nous dit qu’à la fin). Et il y a pleins de bêtes.","title: Disappointing. liked: Personnel très aimable. disliked: Beaucoup trop isolé, on est obligés de prendre les activités de l’hôtel. On a loué des scoots et au moment de payer on nous a augmenté le prix. Les serviettes n’ont jamais été changé alors qu’elles ne peuvent pas sécher à cause de l’humidité. Le restaurant de l’hôtel n’est pas bon et cher (10% de taxe qu’on nous dit qu’à la fin). Et il y a pleins de bêtes.",,0,0,
I,Indonesia,Two-Bedroom Villa,1 night,Family,06-30-2023 00:00:00,Exceptional,10.0,id,Suasana alam,,title: Exceptional. liked: Suasana alam.,,0,0,
Fana,Indonesia,Deluxe Family Room,1 night,Couple,06-14-2023 00:00:00,Sangat nyaman,10.0,id,Sangat luar biasa,Tidak ada,title: Sangat nyaman. liked: Sangat luar biasa. disliked: Tidak ada.,,1,0,
Harish,France,Deluxe Double Room,2 nights,Couple,06-12-2023 00:00:00,Bad,1.0,fr,la vue depuis l’hotel,odeur d’enfermé dans la chambres pas de clim ou de ventilateurs dans les chambres beaucoup d’insectes dans les chambres situé dans un coin perdu pas fait pour les touristes,title: Bad. liked: la vue depuis l’hotel. disliked: odeur d’enfermé dans la chambres pas de clim ou de ventilateurs dans les chambres beaucoup d’insectes dans les chambres situé dans un coin perdu pas fait pour les touristes.,,0,0,
Anonymous,Germany,,1 night,Couple,11-14-2023 00:00:00,"Eine Nacht ausreichend, habe schon um 7 Uhr freiwillig ohne Frühstück ausgecheckt😀",6.0,de,"Die Natur und das Essen im Restaurant. Es ist sehr ruhig überall, gut zum ausruhen 😴",In der Lobby ist selten jemand 😅 Habe bei der Ankunft über 30 min gewartet ( trotz anrufen und klingeln). Wie verlassen . Das selbe hat sich am gleichen Tag noch mal wiederholt 😅. Da wo Mann viel verspricht gehe mit kleiner Tasche hin☝🏻,"title: Eine Nacht ausreichend, habe schon um 7 Uhr freiwillig ohne Frühstück ausgecheckt😀. liked: Die Natur und das Essen im Restaurant. Es ist sehr ruhig überall, gut zum ausruhen 😴. disliked: In der Lobby ist selten jemand 😅 Habe bei der Ankunft über 30 min gewartet ( trotz anrufen und klingeln). Wie verlassen . Das selbe hat sich am gleichen Tag noch mal wiederholt 😅. Da wo Mann viel verspricht gehe mit kleiner Tasche hin☝🏻.",,1,0,
Veronica,Indonesia,Suite Room,1 night,Family,08-11-2025 00:00:00,Exceptional,10.0,en-us,,,title: Exceptional.,title: Exceptional.,0,0,
Karthik,United Arab Emirates,Two-Bedroom Villa,1 night,Family,07-27-2025 00:00:00,Passable,5.0,en-us,,,title: Passable.,title: Passable.,0,0,
Arjun,United Kingdom,Deluxe Double Room,1 night,Solo traveller,07-11-2025 00:00:00,Exceptional,10.0,en,,,title: Exceptional.,title: Exceptional.,0,0,
Pavlo,Ukraine,Deluxe Double Room,1 night,Couple,06-28-2025 00:00:00,Exceptional,10.0,en-us,,,title: Exceptional.,title: Exceptional.,0,0,
Liubov,Russia,Deluxe Family Room,2 nights,Family,06-09-2025 00:00:00,"One of our favorite places in Bali! We come here not for the first time. We admire the views, enjoy the silence.",10.0,en,,,"title: One of our favorite places in Bali! We come here not for the first time. We admire the views, enjoy the silence.","title: One of our favorite places in Bali! We come here not for the first time. We admire the views, enjoy the silence.",0,0,"Dear Liubov, thank you for leaving a beautiful feedback. It's so important for us."
